Date,Symbol,Close
2015-10-12,HDFCBANK,1080.55
2015-10-13,HDFCBANK,1076.35
2015-10-14,HDFCBANK,1084.75
2015-10-15,HDFCBANK,1084.15
2015-10-16,HDFCBANK,1100.05
2015-10-19,HDFCBANK,1097.8
2015-10-20,HDFCBANK,1094.9
2015-10-21,HDFCBANK,1095.0
2015-10-23,HDFCBANK,1108.5
2015-10-26,HDFCBANK,1101.5
2015-10-27,HDFCBANK,1110.9
2015-10-28,HDFCBANK,1111.5
2015-10-29,HDFCBANK,1103.55
2015-10-30,HDFCBANK,1099.6
2015-11-02,HDFCBANK,1083.1
2015-11-03,HDFCBANK,1084.9
2015-11-04,HDFCBANK,1081.7
2015-11-05,HDFCBANK,1079.85
2015-11-06,HDFCBANK,1080.9
2015-11-09,HDFCBANK,1064.8
2015-11-10,HDFCBANK,1054.6
2015-11-11,HDFCBANK,1054.4
2015-11-13,HDFCBANK,1052.05
2015-11-16,HDFCBANK,1060.95
2015-11-17,HDFCBANK,1060.8
2015-11-18,HDFCBANK,1048.6
2015-11-19,HDFCBANK,1068.9
2015-11-20,HDFCBANK,1070.85
2015-11-23,HDFCBANK,1066.05
2015-11-24,HDFCBANK,1064.35
2015-11-26,HDFCBANK,1063.95
2015-11-27,HDFCBANK,1079.4
2015-11-30,HDFCBANK,1077.75
2015-12-01,HDFCBANK,1083.0
2015-12-02,HDFCBANK,1077.8
2015-12-03,HDFCBANK,1076.75
2015-12-04,HDFCBANK,1058.9
2015-12-07,HDFCBANK,1061.95
2015-12-08,HDFCBANK,1049.25
2015-12-09,HDFCBANK,1047.45
2015-12-10,HDFCBANK,1060.6
2015-12-11,HDFCBANK,1046.35
2015-12-14,HDFCBANK,1055.05
2015-12-15,HDFCBANK,1059.45
2015-12-16,HDFCBANK,1067.3
2015-12-17,HDFCBANK,1080.25
2015-12-18,HDFCBANK,1073.0
2015-12-21,HDFCBANK,1075.4
2015-12-22,HDFCBANK,1066.45
2015-12-23,HDFCBANK,1074.1
2015-12-24,HDFCBANK,1074.0
2015-12-28,HDFCBANK,1077.25
2015-12-29,HDFCBANK,1077.95
2015-12-30,HDFCBANK,1074.3
2015-12-31,HDFCBANK,1082.15
2016-01-01,HDFCBANK,1088.75
2016-01-04,HDFCBANK,1070.5
2016-01-05,HDFCBANK,1062.4
2016-01-06,HDFCBANK,1067.1
2016-01-07,HDFCBANK,1056.2
2016-01-08,HDFCBANK,1062.35
2016-01-11,HDFCBANK,1058.6
2016-01-12,HDFCBANK,1046.95
2016-01-13,HDFCBANK,1060.15
2016-01-14,HDFCBANK,1049.75
2016-01-15,HDFCBANK,1042.15
2016-01-18,HDFCBANK,1025.85
2016-01-19,HDFCBANK,1035.8
2016-01-20,HDFCBANK,1018.3
2016-01-21,HDFCBANK,1023.0
2016-01-22,HDFCBANK,1030.3
2016-01-25,HDFCBANK,1041.15
2016-01-27,HDFCBANK,1035.65
2016-01-28,HDFCBANK,1031.7
2016-01-29,HDFCBANK,1049.85
2016-02-01,HDFCBANK,1059.75
2016-02-02,HDFCBANK,1053.8
2016-02-03,HDFCBANK,1043.85
2016-02-04,HDFCBANK,1049.2
2016-02-05,HDFCBANK,1055.25
2016-02-08,HDFCBANK,1035.85
2016-02-09,HDFCBANK,1026.05
2016-02-10,HDFCBANK,1012.95
2016-02-11,HDFCBANK,975.3
2016-02-12,HDFCBANK,971.4
2016-02-15,HDFCBANK,973.6
2016-02-16,HDFCBANK,973.45
2016-02-17,HDFCBANK,974.9
2016-02-18,HDFCBANK,989.45
2016-02-19,HDFCBANK,989.3
2016-02-22,HDFCBANK,988.75
2016-02-23,HDFCBANK,970.05
2016-02-24,HDFCBANK,949.6
2016-02-25,HDFCBANK,942.65
2016-02-26,HDFCBANK,961.0
2016-02-29,HDFCBANK,971.85
2016-03-01,HDFCBANK,984.15
2016-03-02,HDFCBANK,1007.2
2016-03-03,HDFCBANK,1015.85
2016-03-04,HDFCBANK,1020.55
2016-03-08,HDFCBANK,1014.15
2016-03-09,HDFCBANK,1024.8
2016-03-10,HDFCBANK,1021.25
2016-03-11,HDFCBANK,1028.7
2016-03-14,HDFCBANK,1027.55
2016-03-15,HDFCBANK,1026.7
2016-03-16,HDFCBANK,1030.45
2016-03-17,HDFCBANK,1018.4
2016-03-18,HDFCBANK,1028.4
2016-03-21,HDFCBANK,1045.6
2016-03-22,HDFCBANK,1053.85
2016-03-23,HDFCBANK,1049.35
2016-03-28,HDFCBANK,1047.5
2016-03-29,HDFCBANK,1053.8
2016-03-30,HDFCBANK,1064.95
2016-03-31,HDFCBANK,1071.15
2016-04-01,HDFCBANK,1064.45
2016-04-04,HDFCBANK,1069.05
2016-04-05,HDFCBANK,1057.45
2016-04-06,HDFCBANK,1061.5
2016-04-07,HDFCBANK,1055.5
2016-04-08,HDFCBANK,1059.35
2016-04-11,HDFCBANK,1070.95
2016-04-12,HDFCBANK,1063.0
2016-04-13,HDFCBANK,1081.75
2016-04-18,HDFCBANK,1087.8
2016-04-20,HDFCBANK,1097.85
2016-04-21,HDFCBANK,1091.15
2016-04-22,HDFCBANK,1092.15
2016-04-25,HDFCBANK,1093.25
2016-04-26,HDFCBANK,1113.85
2016-04-27,HDFCBANK,1124.2
2016-04-28,HDFCBANK,1113.95
2016-04-29,HDFCBANK,1132.35
2016-05-02,HDFCBANK,1117.65
2016-05-03,HDFCBANK,1118.0
2016-05-04,HDFCBANK,1127.35
2016-05-05,HDFCBANK,1132.3
2016-05-06,HDFCBANK,1119.65
2016-05-09,HDFCBANK,1141.4
2016-05-10,HDFCBANK,1144.9
2016-05-11,HDFCBANK,1138.8
2016-05-12,HDFCBANK,1149.1
2016-05-13,HDFCBANK,1140.9
2016-05-16,HDFCBANK,1162.8
2016-05-17,HDFCBANK,1153.45
2016-05-18,HDFCBANK,1140.65
2016-05-19,HDFCBANK,1139.3
2016-05-20,HDFCBANK,1140.9
2016-05-23,HDFCBANK,1136.75
2016-05-24,HDFCBANK,1139.95
2016-05-25,HDFCBANK,1173.3
2016-05-26,HDFCBANK,1183.25
2016-05-27,HDFCBANK,1186.8
2016-05-30,HDFCBANK,1179.75
2016-05-31,HDFCBANK,1181.9
2016-06-01,HDFCBANK,1175.15
2016-06-02,HDFCBANK,1174.95
2016-06-03,HDFCBANK,1171.75
2016-06-06,HDFCBANK,1171.1
2016-06-07,HDFCBANK,1173.7
2016-06-08,HDFCBANK,1162.6
2016-06-09,HDFCBANK,1159.4
2016-06-10,HDFCBANK,1161.35
2016-06-13,HDFCBANK,1152.9
2016-06-14,HDFCBANK,1151.85
2016-06-15,HDFCBANK,1169.55
2016-06-16,HDFCBANK,1162.15
2016-06-17,HDFCBANK,1170.0
2016-06-20,HDFCBANK,1172.05
2016-06-21,HDFCBANK,1166.65
2016-06-22,HDFCBANK,1171.5
2016-06-23,HDFCBANK,1190.1
2016-06-24,HDFCBANK,1161.9
2016-06-27,HDFCBANK,1159.95
2016-06-28,HDFCBANK,1166.95
2016-06-29,HDFCBANK,1168.3
2016-06-30,HDFCBANK,1176.45
2016-07-01,HDFCBANK,1174.5
2016-07-04,HDFCBANK,1172.8
2016-07-05,HDFCBANK,1165.6
2016-07-07,HDFCBANK,1185.65
2016-07-08,HDFCBANK,1174.85
2016-07-11,HDFCBANK,1199.75
2016-07-12,HDFCBANK,1202.15
2016-07-13,HDFCBANK,1197.75
2016-07-14,HDFCBANK,1200.35
2016-07-15,HDFCBANK,1223.7
2016-07-18,HDFCBANK,1227.45
2016-07-19,HDFCBANK,1218.35
2016-07-20,HDFCBANK,1232.2
2016-07-21,HDFCBANK,1228.6
2016-07-22,HDFCBANK,1230.8
2016-07-25,HDFCBANK,1246.95
2016-07-26,HDFCBANK,1238.8
2016-07-27,HDFCBANK,1236.95
2016-07-28,HDFCBANK,1248.45
2016-07-29,HDFCBANK,1246.2
2016-08-01,HDFCBANK,1242.3
2016-08-02,HDFCBANK,1243.3
2016-08-03,HDFCBANK,1240.45
2016-08-04,HDFCBANK,1241.0
2016-08-05,HDFCBANK,1249.25
2016-08-08,HDFCBANK,1249.6
2016-08-09,HDFCBANK,1247.2
2016-08-10,HDFCBANK,1226.9
2016-08-11,HDFCBANK,1228.25
2016-08-12,HDFCBANK,1228.7
2016-08-16,HDFCBANK,1227.3
2016-08-17,HDFCBANK,1234.9
2016-08-18,HDFCBANK,1252.5
2016-08-19,HDFCBANK,1247.1
2016-08-22,HDFCBANK,1250.3
2016-08-23,HDFCBANK,1251.45
2016-08-24,HDFCBANK,1261.8
2016-08-25,HDFCBANK,1258.55
2016-08-26,HDFCBANK,1257.1
2016-08-29,HDFCBANK,1238.1
2016-08-30,HDFCBANK,1268.65
2016-08-31,HDFCBANK,1291.2
2016-09-01,HDFCBANK,1283.7
2016-09-02,HDFCBANK,1285.1
2016-09-06,HDFCBANK,1300.4
2016-09-07,HDFCBANK,1286.75
2016-09-08,HDFCBANK,1289.4
2016-09-09,HDFCBANK,1290.4
2016-09-12,HDFCBANK,1279.9
2016-09-14,HDFCBANK,1269.45
2016-09-15,HDFCBANK,1279.6
2016-09-16,HDFCBANK,1297.85
2016-09-19,HDFCBANK,1290.15
2016-09-20,HDFCBANK,1288.45
2016-09-21,HDFCBANK,1293.0
2016-09-22,HDFCBANK,1306.9
2016-09-23,HDFCBANK,1312.7
2016-09-26,HDFCBANK,1296.15
2016-09-27,HDFCBANK,1298.05
2016-09-28,HDFCBANK,1295.25
2016-09-29,HDFCBANK,1277.5
2016-09-30,HDFCBANK,1272.85
2016-10-03,HDFCBANK,1287.2
2016-10-04,HDFCBANK,1289.55
2016-10-05,HDFCBANK,1286.1
2016-10-06,HDFCBANK,1281.95
2016-10-07,HDFCBANK,1280.6
2016-10-10,HDFCBANK,1284.35
2016-10-13,HDFCBANK,1262.75
2016-10-14,HDFCBANK,1261.8
2016-10-17,HDFCBANK,1237.7
2016-10-18,HDFCBANK,1257.85
2016-10-19,HDFCBANK,1258.35
2016-10-20,HDFCBANK,1255.5
2016-10-21,HDFCBANK,1270.7
2016-10-24,HDFCBANK,1263.55
2016-10-25,HDFCBANK,1250.3
2016-10-26,HDFCBANK,1239.3
2016-10-27,HDFCBANK,1252.1
2016-10-28,HDFCBANK,1259.05
2016-10-30,HDFCBANK,1253.3
2016-11-01,HDFCBANK,1259.8
2016-11-02,HDFCBANK,1246.15
2016-11-03,HDFCBANK,1254.95
2016-11-04,HDFCBANK,1243.7
2016-11-07,HDFCBANK,1249.45
2016-11-08,HDFCBANK,1254.3
2016-11-09,HDFCBANK,1251.25
2016-11-10,HDFCBANK,1278.55
2016-11-11,HDFCBANK,1275.8
2016-11-15,HDFCBANK,1254.75
2016-11-16,HDFCBANK,1244.35
2016-11-17,HDFCBANK,1230.2
2016-11-18,HDFCBANK,1211.4
2016-11-21,HDFCBANK,1198.7
2016-11-22,HDFCBANK,1198.05
2016-11-23,HDFCBANK,1184.75
2016-11-24,HDFCBANK,1165.5
2016-11-25,HDFCBANK,1189.3
2016-11-28,HDFCBANK,1184.45
2016-11-29,HDFCBANK,1178.75
2016-11-30,HDFCBANK,1199.6
2016-12-01,HDFCBANK,1197.25
2016-12-02,HDFCBANK,1189.1
2016-12-05,HDFCBANK,1196.35
2016-12-06,HDFCBANK,1194.45
2016-12-07,HDFCBANK,1181.6
2016-12-08,HDFCBANK,1199.5
2016-12-09,HDFCBANK,1198.3
2016-12-12,HDFCBANK,1184.45
2016-12-13,HDFCBANK,1186.25
2016-12-14,HDFCBANK,1175.7
2016-12-15,HDFCBANK,1176.6
2016-12-16,HDFCBANK,1182.3
2016-12-19,HDFCBANK,1176.75
2016-12-20,HDFCBANK,1181.9
2016-12-21,HDFCBANK,1180.0
2016-12-22,HDFCBANK,1173.1
2016-12-23,HDFCBANK,1186.25
2016-12-26,HDFCBANK,1175.0
2016-12-27,HDFCBANK,1185.2
2016-12-28,HDFCBANK,1186.75
2016-12-29,HDFCBANK,1205.2
2016-12-30,HDFCBANK,1206.2
2017-01-02,HDFCBANK,1197.1
2017-01-03,HDFCBANK,1189.9
2017-01-04,HDFCBANK,1185.5
2017-01-05,HDFCBANK,1186.2
2017-01-06,HDFCBANK,1193.65
2017-01-09,HDFCBANK,1195.2
2017-01-10,HDFCBANK,1214.35
2017-01-11,HDFCBANK,1234.0
2017-01-12,HDFCBANK,1235.0
2017-01-13,HDFCBANK,1232.5
2017-01-16,HDFCBANK,1247.65
2017-01-17,HDFCBANK,1238.5
2017-01-18,HDFCBANK,1242.6
2017-01-19,HDFCBANK,1236.3
2017-01-20,HDFCBANK,1236.35
2017-01-23,HDFCBANK,1244.65
2017-01-24,HDFCBANK,1267.55
2017-01-25,HDFCBANK,1290.6
2017-01-27,HDFCBANK,1291.9
2017-01-30,HDFCBANK,1284.95
2017-01-31,HDFCBANK,1286.65
2017-02-01,HDFCBANK,1305.7
2017-02-02,HDFCBANK,1298.7
2017-02-03,HDFCBANK,1311.05
2017-02-06,HDFCBANK,1314.1
2017-02-07,HDFCBANK,1307.15
2017-02-08,HDFCBANK,1305.65
2017-02-09,HDFCBANK,1297.65
2017-02-10,HDFCBANK,1303.6
2017-02-13,HDFCBANK,1310.2
2017-02-14,HDFCBANK,1311.1
2017-02-15,HDFCBANK,1322.2
2017-02-16,HDFCBANK,1327.9
2017-02-17,HDFCBANK,1377.05
2017-02-20,HDFCBANK,1409.1
2017-02-21,HDFCBANK,1415.55
2017-02-22,HDFCBANK,1399.15
2017-02-23,HDFCBANK,1394.3
2017-02-27,HDFCBANK,1393.6
2017-02-28,HDFCBANK,1390.1
2017-03-01,HDFCBANK,1391.65
2017-03-02,HDFCBANK,1380.1
2017-03-03,HDFCBANK,1377.0
2017-03-06,HDFCBANK,1380.75
2017-03-07,HDFCBANK,1386.2
2017-03-08,HDFCBANK,1392.2
2017-03-09,HDFCBANK,1394.2
2017-03-10,HDFCBANK,1400.1
2017-03-14,HDFCBANK,1410.7
2017-03-15,HDFCBANK,1416.6
2017-03-16,HDFCBANK,1417.35
2017-03-17,HDFCBANK,1425.85
2017-03-20,HDFCBANK,1436.1
2017-03-21,HDFCBANK,1440.95
2017-03-22,HDFCBANK,1430.9
2017-03-23,HDFCBANK,1430.9
2017-03-24,HDFCBANK,1424.35
2017-03-27,HDFCBANK,1409.85
2017-03-28,HDFCBANK,1420.2
2017-03-29,HDFCBANK,1428.6
2017-03-30,HDFCBANK,1466.2
2017-03-31,HDFCBANK,1442.55
2017-04-03,HDFCBANK,1433.2
2017-04-05,HDFCBANK,1432.35
2017-04-06,HDFCBANK,1438.5
2017-04-07,HDFCBANK,1438.85
2017-04-10,HDFCBANK,1434.15
2017-04-11,HDFCBANK,1439.5
2017-04-12,HDFCBANK,1443.7
2017-04-13,HDFCBANK,1440.3
2017-04-17,HDFCBANK,1436.8
2017-04-18,HDFCBANK,1447.3
2017-04-19,HDFCBANK,1449.0
2017-04-20,HDFCBANK,1462.15
2017-04-21,HDFCBANK,1496.6
2017-04-24,HDFCBANK,1533.05
2017-04-25,HDFCBANK,1537.05
2017-04-26,HDFCBANK,1550.65
2017-04-27,HDFCBANK,1568.6
2017-04-28,HDFCBANK,1546.5
2017-05-02,HDFCBANK,1540.6
2017-05-03,HDFCBANK,1544.3
2017-05-04,HDFCBANK,1534.8
2017-05-05,HDFCBANK,1532.2
2017-05-08,HDFCBANK,1534.8
2017-05-09,HDFCBANK,1535.75
2017-05-10,HDFCBANK,1551.8
2017-05-11,HDFCBANK,1546.4
2017-05-12,HDFCBANK,1551.65
2017-05-15,HDFCBANK,1553.4
2017-05-16,HDFCBANK,1559.65
2017-05-17,HDFCBANK,1557.15
2017-05-18,HDFCBANK,1557.1
2017-05-19,HDFCBANK,1561.25
2017-05-22,HDFCBANK,1576.0
2017-05-23,HDFCBANK,1569.1
2017-05-24,HDFCBANK,1566.75
2017-05-25,HDFCBANK,1617.15
2017-05-26,HDFCBANK,1626.0
2017-05-29,HDFCBANK,1631.9
2017-05-30,HDFCBANK,1629.05
2017-05-31,HDFCBANK,1636.2
2017-06-01,HDFCBANK,1628.6
2017-06-02,HDFCBANK,1634.25
2017-06-05,HDFCBANK,1635.55
2017-06-06,HDFCBANK,1638.95
2017-06-07,HDFCBANK,1640.8
2017-06-08,HDFCBANK,1644.75
2017-06-09,HDFCBANK,1666.8
2017-06-12,HDFCBANK,1668.75
2017-06-13,HDFCBANK,1676.7
2017-06-14,HDFCBANK,1671.2
2017-06-15,HDFCBANK,1664.35
2017-06-16,HDFCBANK,1669.25
2017-06-19,HDFCBANK,1692.9
2017-06-20,HDFCBANK,1686.55
2017-06-21,HDFCBANK,1698.7
2017-06-22,HDFCBANK,1698.0
2017-06-23,HDFCBANK,1678.65
2017-06-27,HDFCBANK,1667.65
2017-06-28,HDFCBANK,1666.45
2017-06-29,HDFCBANK,1663.05
2017-06-30,HDFCBANK,1652.05
2017-07-03,HDFCBANK,1658.6
2017-07-04,HDFCBANK,1653.35
2017-07-05,HDFCBANK,1648.75
2017-07-06,HDFCBANK,1658.15
2017-07-07,HDFCBANK,1667.2
2017-07-10,HDFCBANK,1676.35
2017-07-11,HDFCBANK,1680.4
2017-07-12,HDFCBANK,1681.25
2017-07-13,HDFCBANK,1683.55
2017-07-14,HDFCBANK,1679.95
2017-07-17,HDFCBANK,1682.35
2017-07-18,HDFCBANK,1683.55
2017-07-19,HDFCBANK,1692.3
2017-07-20,HDFCBANK,1710.9
2017-07-21,HDFCBANK,1703.05
2017-07-24,HDFCBANK,1735.1
2017-07-25,HDFCBANK,1739.65
2017-07-26,HDFCBANK,1747.55
2017-07-27,HDFCBANK,1789.65
2017-07-28,HDFCBANK,1778.5
2017-07-31,HDFCBANK,1784.4
2017-08-01,HDFCBANK,1797.2
2017-08-02,HDFCBANK,1791.65
2017-08-03,HDFCBANK,1779.95
2017-08-04,HDFCBANK,1790.25
2017-08-07,HDFCBANK,1788.55
2017-08-08,HDFCBANK,1777.9
2017-08-09,HDFCBANK,1764.45
2017-08-10,HDFCBANK,1760.45
2017-08-11,HDFCBANK,1749.05
2017-08-14,HDFCBANK,1757.2
2017-08-16,HDFCBANK,1781.25
2017-08-17,HDFCBANK,1765.4
2017-08-18,HDFCBANK,1752.15
2017-08-21,HDFCBANK,1743.2
2017-08-22,HDFCBANK,1747.0
2017-08-23,HDFCBANK,1772.45
2017-08-24,HDFCBANK,1762.5
2017-08-28,HDFCBANK,1762.25
2017-08-29,HDFCBANK,1746.15
2017-08-30,HDFCBANK,1768.55
2017-08-31,HDFCBANK,1776.45
2017-09-01,HDFCBANK,1767.6
2017-09-04,HDFCBANK,1750.9
2017-09-05,HDFCBANK,1755.35
2017-09-06,HDFCBANK,1759.9
2017-09-07,HDFCBANK,1766.55
2017-09-08,HDFCBANK,1787.65
2017-09-11,HDFCBANK,1823.35
2017-09-12,HDFCBANK,1835.2
2017-09-13,HDFCBANK,1841.85
2017-09-14,HDFCBANK,1839.4
2017-09-15,HDFCBANK,1848.95
2017-09-18,HDFCBANK,1860.45
