Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2019-10-17,409.15,1812.3,710.3,3111.5,8316.65,4106.8,385.85,513.3,3247.85,446.3,199.4,2727.4,20491.85,128.75,724.55,1093.05,2089.75,1220.0,2629.2,188.8,2103.85,440.6,1340.1,769.5,146.4,245.85,222.95,1604.55,1424.35,7123.9,593.3,14516.85,118.7,141.4,197.7,1396.5,265.45,18190.35,401.5,139.5,356.1,2030.95,724.35,1277.05,4260.45,591.95,148.3,247.85,264.45
2019-10-18,421.7,1816.75,709.55,3087.05,8265.95,4137.65,383.5,520.3,3252.35,444.15,205.95,2724.85,20275.9,129.55,746.5,1095.5,2094.45,1229.0,2646.15,187.4,2106.85,437.8,1342.65,767.85,145.6,246.5,223.35,1615.25,1447.8,7302.3,593.3,14835.45,121.05,143.5,202.55,1416.35,269.65,18679.75,401.65,136.85,359.6,2057.35,734.2,1300.6,4295.3,599.0,150.25,248.9,250.2
2019-10-22,420.75,1780.2,712.75,3122.3,8008.85,4034.15,374.1,534.1,3248.05,453.9,208.8,2810.75,19978.85,129.5,756.05,1064.45,2114.9,1239.3,2674.65,185.75,2127.35,451.15,1341.0,643.55,146.45,248.9,219.7,1628.85,1442.55,7256.25,595.8,15020.0,120.9,144.25,205.05,1414.15,270.5,19515.6,405.45,131.75,354.5,2051.4,717.65,1329.45,4249.3,597.0,149.15,253.55,250.45
2019-10-23,396.1,1767.4,714.85,3162.65,8070.95,4038.35,360.35,527.1,3294.7,454.25,208.8,2826.7,20521.2,128.65,743.15,1095.15,2142.95,1241.6,2712.9,185.1,2133.25,455.1,1332.6,650.6,144.5,251.05,222.7,1613.65,1431.8,7440.25,591.85,14983.0,121.05,141.9,206.25,1392.4,275.45,19764.95,405.2,132.65,356.2,2070.1,726.6,1348.65,4251.3,597.0,146.25,254.35,242.1
2019-10-24,399.15,1790.5,707.7,3167.85,8091.0,4026.15,372.35,513.05,3283.8,446.85,205.2,2825.3,21032.35,123.85,705.6,1119.05,2144.95,1236.1,2696.0,181.35,2133.35,454.75,1283.0,635.35,141.3,249.05,222.85,1613.2,1432.25,7391.4,581.05,14666.0,120.2,140.7,204.1,1436.45,262.5,20305.0,405.95,133.5,359.9,2082.0,726.35,1374.55,4311.55,597.7,145.7,249.6,237.7
2019-10-25,398.95,1796.3,708.6,3129.65,7972.15,3987.25,375.15,524.15,3267.1,459.85,205.85,2794.95,21321.75,123.05,709.95,1134.05,2101.55,1229.0,2657.55,181.75,2145.1,469.1,1272.05,637.45,142.1,247.7,217.35,1588.6,1425.0,7471.15,577.7,14803.35,118.5,139.55,202.95,1431.2,281.55,20130.75,417.5,126.85,362.25,2124.95,720.95,1335.0,4196.6,594.6,142.2,253.0,239.7
2019-10-27,399.8,1792.6,710.1,3143.35,8001.5,3978.9,373.1,526.8,3259.1,461.05,202.85,2785.6,21323.65,123.65,703.0,1130.5,2105.35,1237.7,2668.9,182.1,2139.75,469.55,1276.65,648.85,142.7,250.4,219.35,1593.0,1434.4,7422.1,591.5,14813.4,118.8,139.85,202.35,1434.25,281.8,20193.4,417.75,147.7,365.0,2115.7,726.75,1319.9,4189.9,596.1,144.65,253.65,238.25
2019-10-29,398.95,1814.25,738.45,3180.75,8150.9,4047.25,359.9,522.9,3352.5,473.05,209.75,2802.5,22049.4,125.85,714.75,1139.75,2113.05,1242.5,2701.55,184.3,2160.2,477.4,1315.3,650.65,144.35,253.25,234.25,1575.55,1461.1,7721.3,611.8,14699.75,119.9,142.15,201.05,1467.05,280.65,20341.05,421.95,172.45,390.2,2194.85,754.75,1332.6,4117.7,594.9,149.5,255.2,236.6
2019-10-30,398.1,1821.3,747.4,3222.9,8082.4,3992.0,367.95,525.1,3290.1,465.0,206.25,2759.9,22511.5,133.6,734.95,1146.75,2107.45,1248.35,2684.5,187.2,2169.4,471.15,1297.2,660.6,147.15,259.4,234.4,1578.9,1474.25,7556.95,616.55,14967.8,120.95,140.55,199.95,1479.1,289.9,20246.95,429.65,171.9,388.0,2252.8,754.4,1316.15,4122.7,584.15,150.1,254.75,235.15
2019-10-31,395.8,1809.6,736.35,3247.35,8134.35,4027.55,374.25,526.6,3266.6,466.85,207.55,2783.2,22538.1,137.35,768.75,1162.75,2131.9,1230.35,2704.2,187.9,2175.35,463.05,1313.2,685.6,146.8,257.65,228.0,1574.5,1473.05,7559.4,606.45,14947.0,122.4,141.7,198.35,1464.35,312.4,19903.05,433.4,177.7,380.55,2269.65,739.0,1331.2,4143.2,596.45,148.35,259.3,260.6
2019-11-01,389.75,1766.35,748.3,3232.65,8384.75,4069.85,373.05,519.4,3268.55,469.2,207.1,2756.6,21976.15,135.15,775.7,1152.0,2128.6,1240.05,2707.15,193.75,2179.35,462.25,1379.85,687.9,142.65,261.3,237.6,1579.9,1449.4,7618.65,589.75,14959.8,121.5,144.15,197.3,1456.9,313.55,20003.65,437.55,175.05,399.5,2200.9,760.45,1301.9,4162.75,588.55,153.05,258.6,309.5
2019-11-04,391.0,1785.9,742.6,3212.05,8706.6,4113.0,378.0,522.2,3239.85,468.3,215.0,2797.8,21740.7,137.05,783.8,1155.9,2181.3,1236.85,2643.5,197.95,2158.15,470.5,1352.3,709.0,138.7,260.75,250.2,1571.05,1452.2,7424.0,586.4,14813.35,120.55,147.4,194.75,1457.65,314.3,20106.45,437.95,172.2,409.15,2193.95,769.5,1298.8,4238.7,594.25,157.6,256.6,296.1
2019-11-05,390.0,1793.85,738.05,3246.3,8845.75,4227.8,383.95,517.5,3231.75,467.85,211.15,2815.7,21287.15,137.4,768.6,1158.7,2181.3,1239.5,2665.0,198.6,2172.15,468.35,1320.1,696.1,137.0,262.9,246.05,1553.9,1439.8,7389.0,580.15,14650.2,120.6,146.35,195.4,1447.3,319.2,19829.3,429.9,172.0,403.95,2201.85,773.25,1283.8,4147.4,605.65,157.5,258.5,286.15
2019-11-06,391.0,1797.6,747.25,3248.3,8772.85,4188.15,371.45,523.9,3227.85,480.85,212.4,2862.7,21605.55,136.7,773.25,1148.35,2220.6,1256.65,2678.35,201.5,2179.45,480.7,1343.0,712.3,135.6,261.35,248.25,1571.05,1453.05,7311.15,579.8,14649.65,120.65,144.65,195.1,1434.9,317.55,19801.0,427.9,174.5,404.45,2188.5,771.9,1156.1,4135.65,606.6,157.95,256.85,285.8
2019-11-07,390.45,1826.95,734.75,3265.85,8832.9,4225.85,371.75,513.2,3223.8,471.85,212.5,2871.05,21423.95,132.1,777.85,1148.45,2251.0,1263.7,2660.85,205.2,2138.25,478.55,1381.9,720.1,135.85,265.85,252.65,1584.0,1435.05,7287.15,580.35,14711.25,119.55,142.05,194.2,1458.6,318.15,20040.75,440.6,171.5,403.1,2185.35,769.7,1167.2,4187.4,577.7,160.95,259.65,285.75
2019-11-08,386.15,1794.85,725.5,3245.55,8818.85,4159.45,369.15,502.75,3158.0,462.5,209.25,2822.1,21689.65,127.05,774.0,1150.1,2233.2,1255.6,2646.95,203.85,2086.4,489.45,1422.8,708.15,134.05,260.5,250.0,1600.25,1423.0,7200.55,580.0,14471.3,117.4,138.3,191.65,1445.5,316.0,19985.95,422.1,169.05,397.95,2129.95,771.35,1156.75,4147.25,555.85,155.5,256.4,287.5
2019-11-11,387.9,1773.95,733.7,3237.35,8903.3,4169.05,371.5,517.6,3119.55,454.85,209.85,2815.75,21376.9,130.35,767.1,1145.95,2234.55,1264.75,2594.0,200.15,2081.35,496.8,1445.05,704.4,135.6,259.45,251.9,1616.9,1417.0,7137.3,575.0,14108.45,118.25,139.1,191.75,1427.8,318.25,19784.0,421.45,172.0,401.45,2100.95,770.4,1155.7,4137.05,548.85,152.7,256.45,305.4
2019-11-13,370.8,1770.45,711.2,3206.0,8978.35,4144.55,368.6,510.1,3269.75,447.9,207.25,2763.15,21352.2,123.85,739.55,1138.6,2207.45,1257.55,2589.1,193.15,2091.0,485.75,1414.2,691.35,133.85,253.85,248.75,1605.8,1393.0,7154.6,574.7,14233.25,118.3,138.2,189.25,1472.3,306.8,19744.4,412.0,170.6,397.9,2178.6,757.05,1159.05,4115.6,541.3,148.4,253.1,290.55
2019-11-14,369.1,1771.85,715.9,3233.3,9061.85,4210.55,362.5,514.65,3230.8,451.4,202.35,2734.05,21558.15,121.8,733.95,1147.8,2226.8,1273.9,2591.65,188.5,2069.05,498.65,1375.1,705.3,136.85,253.9,245.75,1597.6,1380.45,7247.15,578.45,14231.35,118.55,136.2,188.0,1462.75,306.0,19670.5,410.2,167.05,391.95,2196.8,758.35,1169.1,4003.4,535.55,144.0,252.75,282.0
2019-11-15,366.3,1760.7,716.9,3215.35,9057.85,4187.6,393.05,506.55,3195.55,463.25,201.15,2730.8,21324.05,124.3,755.15,1142.3,2224.05,1277.9,2543.2,187.75,2057.7,499.85,1359.0,703.9,131.7,250.65,244.75,1622.75,1377.65,7147.2,583.05,14295.55,117.35,135.55,187.65,1470.85,321.9,19531.75,415.05,168.55,394.5,2174.45,751.95,1158.45,4077.4,530.3,142.1,252.55,287.9
2019-11-18,365.65,1739.0,722.95,3156.9,9104.25,4154.9,409.2,521.75,3140.9,460.6,200.3,2737.0,21477.4,124.8,769.5,1141.1,2236.3,1262.05,2502.9,193.6,2056.2,498.35,1374.4,705.2,132.55,250.75,249.6,1627.2,1364.5,7098.45,573.7,14085.55,117.45,133.9,190.65,1459.2,325.1,19869.3,424.55,170.1,410.05,2152.6,751.8,1158.8,4126.35,549.0,143.4,249.45,294.15
2019-11-19,364.05,1721.35,747.8,3161.05,9152.8,4135.75,439.35,518.95,3120.35,472.1,199.6,2743.0,21747.35,125.1,786.15,1134.65,2212.1,1271.9,2468.95,192.35,2037.75,493.5,1392.75,712.85,133.0,249.3,247.9,1623.8,1365.75,7045.45,560.65,14117.1,117.35,133.25,195.45,1509.75,330.4,20006.8,425.9,167.75,401.75,2108.8,763.15,1163.2,4100.15,551.25,141.7,250.4,285.85
2019-11-20,366.7,1723.5,748.75,3162.4,9079.25,4138.55,437.3,544.6,3116.3,482.6,203.05,2838.65,21489.8,124.5,789.65,1132.8,2200.95,1273.35,2470.5,190.75,2026.5,495.0,1469.3,713.0,130.9,250.7,248.7,1599.45,1380.8,7152.75,560.45,14228.65,117.05,133.7,196.1,1547.65,328.8,20289.95,450.0,167.4,398.7,2108.55,771.4,1162.85,4114.05,552.85,141.45,248.9,307.0
2019-11-21,372.1,1720.35,737.4,3188.35,9055.1,4123.65,426.3,514.1,3072.65,485.5,196.6,2879.25,21954.6,121.95,778.95,1136.6,2210.35,1283.35,2443.45,188.6,2048.65,498.25,1446.15,713.25,128.9,245.7,245.25,1595.25,1392.7,7019.05,551.8,14179.45,115.3,131.15,196.3,1537.6,331.35,20294.7,447.15,164.15,385.1,2118.1,765.15,1148.25,4077.25,544.8,139.05,247.55,345.15
2019-11-22,371.45,1682.75,732.1,3152.35,9039.3,4078.3,420.65,509.4,3022.65,478.85,199.0,2871.25,22753.2,122.35,793.2,1114.75,2237.3,1264.75,2441.6,190.25,2028.35,496.8,1446.15,693.2,129.8,247.65,251.25,1569.1,1378.65,7060.45,546.0,14171.5,117.8,133.85,198.75,1546.5,329.3,20297.7,452.1,162.35,400.0,2071.7,754.2,1135.6,4081.15,533.5,142.25,243.1,358.1
2019-11-25,374.7,1710.7,754.75,3195.65,9175.0,4141.7,451.4,507.4,3040.6,483.5,200.7,2920.65,23261.3,122.1,822.9,1124.75,2294.55,1271.1,2479.0,199.25,2062.4,497.8,1496.85,698.1,130.85,247.75,260.15,1603.65,1380.85,7236.1,547.8,14486.8,118.1,130.95,198.6,1561.55,336.1,20579.75,458.95,166.1,419.5,2081.5,763.55,1163.6,4113.45,544.5,146.15,243.0,343.8
2019-11-26,370.4,1710.3,752.25,3178.15,9121.3,4098.35,432.35,496.65,3055.25,478.55,197.75,2965.85,22805.7,125.0,791.05,1108.05,2304.65,1275.05,2494.6,198.7,2058.35,510.7,1515.9,690.6,129.3,249.15,253.25,1604.4,1363.0,7125.0,538.6,14524.4,116.65,130.25,194.4,1560.25,335.5,21039.85,450.75,163.4,424.15,2046.65,763.6,1166.1,4112.85,541.7,145.1,237.55,319.7
2019-11-27,372.95,1715.35,752.9,3212.05,9228.45,4118.35,433.35,505.9,3091.1,468.0,201.0,2972.0,23021.65,124.45,788.1,1128.25,2336.3,1278.4,2523.25,203.0,2093.25,505.5,1526.35,695.75,131.1,246.95,252.95,1617.9,1335.5,7294.4,539.95,14562.7,115.75,132.65,195.1,1569.85,343.55,21337.95,458.75,165.9,421.35,2054.3,767.55,1167.15,4234.65,551.85,146.95,240.05,319.5
2019-11-28,372.6,1714.6,750.6,3196.4,9240.1,4102.05,436.65,510.0,3098.25,468.35,205.85,2976.75,23091.6,125.8,800.15,1132.65,2309.75,1265.3,2466.3,204.1,2087.15,519.15,1568.25,701.85,132.55,246.7,263.95,1615.0,1349.9,7261.25,541.95,14659.55,115.55,133.15,196.15,1580.3,349.3,21185.4,457.35,164.8,432.1,2077.35,766.25,1169.5,4294.7,579.9,147.4,239.8,311.0
2019-11-29,382.05,1706.15,739.05,3176.0,9110.25,4074.2,442.45,511.55,3057.7,466.7,205.25,2913.85,22881.4,126.05,787.05,1127.65,2297.25,1274.95,2433.55,200.15,2035.3,512.6,1569.1,696.35,131.4,246.4,261.55,1615.2,1330.55,7245.85,530.55,14453.95,116.35,131.75,193.3,1551.15,341.85,20996.55,449.85,161.5,427.5,2053.25,761.45,1159.7,4259.1,573.25,144.6,237.7,293.05
2019-12-02,377.75,1738.25,744.3,3159.25,8948.3,3950.45,458.6,500.05,3069.7,464.0,205.85,2871.7,21713.1,126.6,807.25,1125.3,2306.6,1265.75,2406.95,200.8,2043.2,510.9,1576.0,692.7,128.65,244.95,268.3,1633.0,1333.35,7139.35,534.15,14557.65,115.3,128.1,191.4,1586.5,338.5,20918.0,440.0,161.05,420.85,2021.05,748.45,1153.8,4276.25,570.25,144.7,238.6,292.8
2019-12-03,361.95,1736.45,733.4,3259.75,9089.75,3964.55,459.1,494.5,3048.3,464.25,205.6,2858.35,21372.75,123.55,782.3,1124.55,2319.7,1255.4,2422.4,196.0,2028.45,509.35,1544.7,698.35,128.5,244.05,257.25,1646.75,1313.2,7138.8,522.9,14353.5,114.55,127.65,189.4,1578.9,336.25,20521.05,433.6,158.2,399.65,2051.0,746.25,1158.15,4211.7,569.5,139.7,236.8,279.9
2019-12-04,367.85,1720.3,739.85,3251.15,9030.25,3990.85,461.4,501.2,3049.25,470.0,202.75,2877.85,21408.0,123.25,785.4,1125.5,2322.4,1251.65,2439.0,201.1,2048.0,529.25,1544.3,708.85,126.85,243.15,259.8,1651.25,1285.1,7076.1,525.55,14306.25,114.8,130.05,188.4,1552.7,341.85,20436.8,443.7,169.4,409.3,2078.5,758.8,1174.65,4197.15,570.25,144.2,242.2,281.35
2019-12-05,368.4,1715.85,729.25,3243.1,8965.5,3990.85,447.35,491.85,3082.9,461.6,196.4,2871.6,21417.05,121.2,769.3,560.9,2327.55,1245.6,2396.6,198.55,2037.45,528.1,1509.75,714.85,125.95,246.95,251.45,1649.3,1302.2,7012.85,524.75,14289.65,114.1,128.9,187.3,1550.85,336.2,20392.55,436.7,166.1,399.8,2121.3,764.9,1184.25,4160.95,568.55,142.5,243.7,300.05
2019-12-06,366.15,1716.65,717.6,3206.1,8853.1,3951.65,444.85,488.5,3069.6,455.45,192.0,2890.8,20920.0,117.15,768.0,560.3,2264.65,1246.05,2362.2,197.95,2026.05,524.8,1465.85,715.1,124.4,243.35,254.1,1674.3,1290.8,6886.7,510.2,14166.3,112.65,126.55,186.6,1554.9,320.0,20304.7,428.6,161.5,403.25,2123.6,757.5,1172.0,4157.85,561.7,141.95,241.0,287.7
2019-12-09,373.6,1726.35,732.0,3225.55,8929.0,3944.85,445.85,499.65,3058.4,447.9,191.65,2908.75,20997.15,116.2,766.3,552.05,2311.4,1242.95,2381.75,198.85,2008.15,526.5,1450.0,717.25,125.5,241.45,258.85,1659.25,1276.0,6994.75,513.65,14232.5,112.7,126.3,187.95,1572.6,316.7,20321.15,427.0,160.5,406.7,2060.45,750.35,1178.05,4151.45,563.55,142.6,240.4,284.15
2019-12-10,366.9,1713.15,715.7,3232.5,8927.2,3986.85,447.0,486.3,3059.35,453.05,187.2,2897.5,21259.2,111.05,770.2,544.45,2295.15,1249.5,2330.0,199.1,2025.35,528.7,1411.6,714.55,122.55,235.6,251.0,1662.4,1279.0,6963.65,505.75,14091.7,110.0,125.2,182.75,1561.95,313.4,20106.6,427.65,159.7,402.05,2012.85,744.95,1179.3,4038.65,557.75,140.85,238.15,270.95
2019-12-11,369.7,1738.2,716.55,3268.65,9079.1,4036.8,442.75,482.65,3041.0,449.95,187.15,2887.8,21541.8,117.3,767.4,543.8,2321.65,1248.75,2296.3,196.6,2010.45,533.55,1420.65,721.05,125.55,237.6,249.95,1686.55,1264.3,6993.2,507.75,14066.0,113.0,128.0,181.75,1562.4,312.8,19969.6,429.8,161.8,405.55,2041.9,757.95,1179.55,4001.15,561.05,138.5,240.05,283.45
2019-12-12,372.5,1750.65,722.1,3261.45,9169.25,4057.15,438.65,491.75,3073.55,461.05,190.15,2905.65,21953.55,118.95,774.2,536.35,2318.45,1263.6,2334.05,201.45,2007.35,535.35,1444.15,702.1,128.1,238.55,255.6,1715.6,1279.7,6999.8,511.9,14154.95,114.45,125.9,184.75,1568.2,321.85,20086.0,434.15,173.35,418.7,2020.9,756.45,1188.0,3992.1,569.95,144.0,239.45,284.3
2019-12-13,376.95,1743.95,752.0,3232.9,9210.3,4071.95,427.8,496.75,3054.4,461.25,196.25,2821.5,22034.75,119.8,782.3,543.15,2354.5,1263.85,2338.15,208.25,2006.2,537.05,1485.4,711.3,128.25,241.6,257.6,1692.75,1305.3,7214.95,516.2,14301.6,115.65,126.5,185.7,1582.9,332.55,20383.9,439.25,176.7,428.4,2071.25,761.85,1186.15,4082.6,565.0,149.4,243.85,279.7
2019-12-16,368.35,1731.45,747.25,3220.4,9288.1,4039.45,421.85,492.0,3050.9,458.25,192.6,2816.35,21651.0,121.2,763.1,552.2,2375.25,1257.35,2308.45,206.65,1974.75,539.25,1493.4,714.0,126.15,236.9,253.1,1703.95,1303.0,7140.05,508.85,14151.65,114.95,125.6,186.95,1566.6,331.85,20302.15,435.15,174.95,421.0,2126.75,773.3,1165.65,4061.25,563.7,147.15,243.15,278.25
2019-12-17,371.25,1745.4,745.65,3199.1,9361.75,4135.75,439.95,496.05,3071.95,463.95,196.2,2826.9,21704.95,119.8,768.8,557.75,2430.1,1271.1,2304.95,213.7,1961.35,541.15,1492.75,729.7,125.65,241.05,258.95,1713.3,1317.95,7195.15,505.85,14149.15,115.55,125.3,188.05,1562.7,332.9,20595.85,429.05,180.2,439.4,2164.95,777.35,1157.35,4119.55,564.1,152.35,244.75,279.75
2019-12-18,374.5,1778.45,741.85,3213.65,9362.6,4119.35,438.3,489.25,3099.2,467.8,197.75,2873.45,21735.85,117.35,754.2,564.7,2445.15,1292.35,2311.95,213.65,1928.55,541.4,1500.8,732.45,126.05,245.15,264.4,1724.35,1319.35,7240.65,522.65,14191.1,114.15,125.1,187.2,1575.85,326.95,20338.8,439.75,174.8,444.75,2167.75,786.65,1159.1,4065.4,566.25,152.8,248.3,279.5
2019-12-19,369.65,1803.1,742.55,3218.4,9270.75,4091.85,449.45,489.95,3112.75,467.6,196.9,2869.55,22427.15,117.7,742.95,569.5,2411.9,1288.8,2363.7,216.3,1951.1,540.2,1489.9,730.85,127.4,244.35,264.85,1729.5,1311.75,7240.65,535.4,14285.4,114.05,125.7,186.4,1609.95,328.15,20316.7,433.6,179.15,446.75,2229.05,782.75,1159.05,4037.85,562.75,149.35,249.2,279.75
2019-12-20,372.3,1799.25,739.85,3203.75,9280.05,4135.6,453.8,487.8,3122.25,465.75,200.8,2863.35,22221.15,119.55,745.6,569.9,2404.1,1296.7,2393.2,215.5,1943.1,546.1,1487.95,731.55,127.4,241.15,264.7,1692.7,1311.55,7261.5,530.6,14858.25,114.7,125.15,186.1,1599.1,337.85,20553.3,430.3,175.95,461.0,2222.9,783.35,1201.9,4120.45,578.15,144.25,251.8,284.05
2019-12-23,366.9,1807.55,743.15,3219.5,9304.05,4160.0,454.8,493.0,3091.8,467.85,197.25,2908.4,22176.15,120.6,742.35,570.95,2422.65,1302.4,2420.1,215.15,1950.4,541.3,1496.3,736.0,126.45,238.9,263.7,1704.9,1311.25,7360.9,525.9,14532.5,114.6,124.65,185.8,1571.4,332.4,20298.65,428.4,176.05,462.15,2231.7,775.95,1209.1,4081.9,577.65,147.75,253.85,294.8
2019-12-24,368.6,1803.45,740.65,3226.75,9294.85,4139.5,457.15,477.8,3091.05,478.7,198.95,2895.95,21868.65,119.75,738.5,560.55,2412.75,1289.15,2432.65,216.25,1946.4,541.1,1521.85,733.4,127.4,238.75,266.75,1711.55,1301.0,7327.8,527.5,14586.0,115.2,126.0,187.15,1546.45,331.45,20269.3,429.8,175.5,463.0,2215.6,772.05,1204.1,4097.35,569.15,148.05,252.25,297.25
2019-12-26,363.65,1809.6,736.5,3230.05,9350.1,4187.1,447.55,477.2,3062.3,474.15,197.3,2865.6,22045.7,118.1,736.75,560.5,2414.1,1270.45,2438.65,215.0,1944.95,538.75,1515.4,728.95,125.1,236.8,269.15,1694.25,1279.3,7240.9,528.35,14599.25,116.4,128.0,184.85,1515.4,329.85,20334.45,422.15,174.6,467.9,2201.95,770.4,1192.5,4062.75,569.45,150.7,250.3,297.3
2019-12-27,363.7,1812.25,760.15,3241.95,9443.15,4252.65,455.1,490.95,3042.1,481.1,203.5,2897.6,22222.35,118.55,739.75,567.55,2444.15,1275.0,2442.45,215.45,1949.9,549.4,1524.9,736.95,127.3,236.9,268.9,1685.6,1299.6,7344.9,530.15,14664.15,116.85,128.4,189.05,1542.35,337.25,20506.1,426.0,176.15,469.5,2198.5,780.2,1191.45,4055.6,580.25,151.75,247.55,299.0
2019-12-30,365.95,1802.3,754.1,3251.95,9439.2,4243.3,460.5,493.05,3047.35,479.95,205.8,2888.85,22784.5,118.9,736.75,569.3,2438.25,1282.15,2479.05,217.95,1937.25,543.95,1531.4,732.9,126.6,238.2,271.1,1690.4,1302.3,7416.25,536.9,14851.9,116.55,127.95,190.3,1544.2,334.4,20497.35,430.15,183.7,474.75,2183.2,782.7,1193.75,4051.95,589.35,154.5,248.95,302.8
2019-12-31,366.0,1784.95,754.1,3185.0,9393.35,4234.75,455.8,491.55,3027.8,478.2,211.35,2874.55,22515.25,121.05,743.65,568.1,2412.55,1272.1,2443.05,216.15,1923.0,538.9,1510.0,731.15,125.55,237.7,270.05,1684.35,1298.2,7368.6,531.55,14785.35,119.05,128.8,190.25,1514.05,333.75,20363.95,432.55,185.15,472.05,2161.7,762.3,1187.95,4046.05,584.5,152.45,245.8,292.2
2020-01-01,377.65,1793.2,748.7,3150.1,9378.45,4231.3,453.3,491.65,3039.65,475.9,211.95,2879.4,22075.8,121.2,742.5,571.95,2433.95,1278.6,2432.55,214.3,1936.55,536.75,1484.3,736.85,125.95,238.1,268.1,1674.05,1309.95,7311.7,536.6,14779.05,121.55,127.45,195.5,1509.6,334.45,20319.9,434.3,184.45,467.75,2167.6,762.1,1154.75,4065.0,588.25,154.6,247.7,288.65
2020-01-02,383.15,1790.65,756.95,3121.0,9505.6,4246.05,455.2,487.55,3053.4,473.5,211.1,2864.9,21600.85,123.55,766.35,573.55,2466.4,1286.75,2429.45,220.15,1938.05,540.6,1529.0,734.7,127.0,239.85,276.45,1671.55,1345.3,7329.85,539.85,14729.35,121.4,128.05,195.1,1535.3,339.3,21232.15,434.95,193.75,484.85,2157.65,766.05,1155.6,4244.8,595.45,159.45,248.3,289.6
2020-01-03,382.5,1751.4,742.95,3072.05,9345.85,4193.45,455.1,483.5,3038.8,469.95,211.85,2883.9,21189.25,125.65,756.65,585.05,2454.45,1268.4,2432.35,216.45,1927.45,538.85,1528.85,746.0,126.85,238.5,272.45,1657.1,1335.05,7254.25,532.75,14593.6,119.35,128.45,193.0,1537.15,333.7,21122.25,444.6,191.1,483.7,2200.65,775.1,1139.7,4219.2,590.75,157.75,251.1,273.7
2020-01-06,380.2,1707.15,723.25,3037.65,9042.7,3996.7,449.65,469.15,3022.05,466.75,205.7,2878.85,20860.45,124.35,737.0,582.0,2384.1,1240.95,2368.15,209.3,1915.45,525.7,1469.4,738.85,124.9,235.1,264.25,1652.55,1316.75,7042.4,524.5,14416.65,118.9,126.25,193.1,1501.5,319.0,21064.4,439.95,185.65,473.25,2200.45,770.4,1158.6,4157.1,584.95,150.55,252.15,261.5
2020-01-07,384.8,1724.4,725.75,3037.95,9095.65,4007.65,445.1,461.0,3036.6,468.6,205.7,2884.2,20803.8,124.45,742.3,584.25,2415.05,1260.6,2348.05,208.85,1920.7,522.9,1461.65,727.9,124.55,235.35,265.25,1670.85,1320.5,7073.6,526.65,14290.75,120.55,125.75,191.7,1524.6,318.4,21963.15,446.4,184.7,476.1,2205.85,777.1,1159.95,4242.1,595.05,156.0,255.2,267.75
2020-01-08,385.65,1728.8,724.5,3059.25,9145.5,4049.95,458.85,459.9,3023.6,464.75,200.2,2897.25,19892.2,123.9,742.65,585.75,2406.15,1257.3,2317.55,207.4,1929.35,525.95,1458.6,718.2,121.85,234.2,262.5,1654.85,1291.55,7035.2,524.65,14391.25,119.95,123.45,190.55,1513.15,319.8,22441.3,440.1,182.55,475.25,2255.25,769.8,1143.3,4318.95,600.85,157.35,254.8,264.45
2020-01-09,391.8,1772.55,742.85,3085.7,9395.25,4124.2,460.1,470.55,3001.1,470.1,198.0,2920.5,20328.9,123.7,757.3,580.3,2457.4,1271.4,2354.55,210.75,1935.05,546.3,1507.65,727.55,124.5,235.8,278.1,1665.05,1316.15,7227.9,541.25,14643.45,119.35,123.7,192.95,1548.0,330.2,22814.55,439.85,192.0,483.15,2214.35,773.65,1163.45,4388.0,604.55,158.15,253.65,272.05
2020-01-10,392.05,1792.55,740.05,3101.2,9372.25,4144.85,457.0,470.25,2989.75,473.5,205.3,2933.0,20432.75,125.35,756.25,580.35,2457.55,1282.7,2363.45,211.5,1954.0,540.25,1491.25,738.15,125.45,238.0,277.9,1684.7,1324.6,7330.5,546.6,14685.85,120.3,124.15,192.15,1547.65,332.25,23345.4,443.6,196.35,486.2,2213.55,776.25,1154.05,4444.6,600.3,159.95,251.75,263.0
2020-01-13,390.35,1804.9,737.4,3094.05,9455.25,4164.5,468.9,470.75,3045.1,477.65,211.55,2954.7,20280.0,128.9,759.6,586.5,2462.55,1286.0,2366.75,211.2,1994.85,538.6,1539.65,773.55,126.95,239.25,278.6,1691.1,1334.7,7352.7,554.95,14658.25,121.75,125.45,194.8,1543.7,330.75,23829.2,444.6,196.25,495.75,2190.35,785.85,1158.95,4468.7,591.95,160.45,254.8,265.1
